"","ref","article_id","study_id","participant_id","efN_id","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN","humanMean","humanSD","humanN.1","humanN.0","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","yi","vi"
"195","sundvall2023_s2.1",22,39,88,195,62,4.33870967741935,1.97478820932982,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",-0.272583992638125,0.0318061753318238
"196","sundvall2023_s2.1",22,39,88,196,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",-0.158572317388986,0.0324351597811903
"197","sundvall2023_s2.1",22,39,88,197,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",-0.27417192194961,0.0318095934804183
"198","sundvall2023_s2.1",22,39,88,198,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",-0.158572317388986,0.0324351597811903
"199","sundvall2023_s2.1",22,39,88,199,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",-0.27417192194961,0.0318095934804183
"200","sundvall2023_s2.1",22,39,88,200,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible",-0.158572317388986,0.0324351597811903
"201","sundvall2023_s2.1",22,39,88,201,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible",-0.27417192194961,0.0318095934804183
"202","sundvall2023_s2.1",22,39,88,202,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",-0.158572317388986,0.0324351597811903
"203","sundvall2023_s2.1",22,39,88,203,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",-0.27417192194961,0.0318095934804183
"204","sundvall2023_s2.2",22,40,89,204,89,4.26966292134832,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",-0.528983095651776,0.0227573880509847
"205","sundvall2023_s2.2",22,40,89,205,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",-0.507869723634273,0.0233860705745008
"206","sundvall2023_s2.2",22,40,89,206,89,4.26966292134832,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",-0.528983095651776,0.0227573880509847
"207","sundvall2023_s2.2",22,40,89,207,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",-0.507869723634273,0.0233860705745008
"208","sundvall2023_s2.2",22,40,89,208,89,4.26966292134832,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible",-0.528983095651776,0.0227573880509847
"209","sundvall2023_s2.2",22,40,89,209,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible",-0.507869723634273,0.0233860705745008
"210","sundvall2023_s2.2",22,40,89,210,89,4.26966292134832,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",-0.528983095651776,0.0227573880509847
"211","sundvall2023_s2.2",22,40,89,211,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",-0.507869723634273,0.0233860705745008
"212","sundvall2023_s2.2",22,40,89,212,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",0.14856608280973,0.0220492802638311
"213","sundvall2023_s2.2",22,40,89,213,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",0.0690495853800072,0.0226709185661867
"214","sundvall2023_s2.2",22,40,89,214,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",0.14856608280973,0.0220492802638311
"215","sundvall2023_s2.2",22,40,89,215,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",0.0690495853800072,0.0226709185661867
"216","sundvall2023_s2.2",22,40,89,216,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible",0.14856608280973,0.0220492802638311
"217","sundvall2023_s2.2",22,40,89,217,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible",0.0690495853800072,0.0226709185661867
"218","sundvall2023_s2.2",22,40,89,218,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",0.14856608280973,0.0220492802638311
"219","sundvall2023_s2.2",22,40,89,219,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",0.0690495853800072,0.0226709185661867
"220","sundvall2023_s2.2",22,40,89,220,89,4.29213483146067,1.89618185255991,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",-0.24713464783761,0.0221564331572388
"221","sundvall2023_s2.2",22,40,89,221,84,3.6547619047619,1.69687201680705,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",-0.610717724082888,0.0237110549878472
"222","sundvall2023_s2.2",22,40,89,222,89,4.29213483146067,1.89618185255991,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",-0.24713464783761,0.0221564331572388
"223","sundvall2023_s2.2",22,40,89,223,84,3.6547619047619,1.69687201680705,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",-0.610717724082888,0.0237110549878472
"224","sundvall2023_s2.2",22,40,89,224,89,4.29213483146067,1.89618185255991,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible",-0.24713464783761,0.0221564331572388
"225","sundvall2023_s2.2",22,40,89,225,84,3.6547619047619,1.69687201680705,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible",-0.610717724082888,0.0237110549878472
"226","sundvall2023_s2.2",22,40,89,226,89,4.29213483146067,1.89618185255991,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",-0.24713464783761,0.0221564331572388
"227","sundvall2023_s2.2",22,40,89,227,84,3.6547619047619,1.69687201680705,NA,NA,93,4.76344086021505,1.90193179518344,NA,NA,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",-0.610717724082888,0.0237110549878472
"228","sundvall2023_s2.2",22,40,89,228,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",-0.0847305925824759,0.0220083665065727
"229","sundvall2023_s2.2",22,40,89,229,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",-0.184572737114493,0.0227536848092511
"230","sundvall2023_s2.2",22,40,89,230,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",-0.0847305925824759,0.0220083665065727
"231","sundvall2023_s2.2",22,40,89,231,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",-0.184572737114493,0.0227536848092511
"232","sundvall2023_s2.2",22,40,89,232,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible",-0.0847305925824759,0.0220083665065727
"233","sundvall2023_s2.2",22,40,89,233,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible",-0.184572737114493,0.0227536848092511
"234","sundvall2023_s2.2",22,40,89,234,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",-0.0847305925824759,0.0220083665065727
"235","sundvall2023_s2.2",22,40,89,235,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",-0.184572737114493,0.0227536848092511
"236","sundvall2023_s2.3",22,41,90,236,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",0.00642360537401181,0.0132456823508261
"237","sundvall2023_s2.3",22,41,90,237,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",0.0199912352209825,0.0136117907871071
"238","sundvall2023_s2.3",22,41,90,238,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",0.00642360537401181,0.0132456823508261
"239","sundvall2023_s2.3",22,41,90,239,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",0.0199912352209825,0.0136117907871071
"240","sundvall2023_s2.3",22,41,90,240,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible",0.00642360537401181,0.0132456823508261
"241","sundvall2023_s2.3",22,41,90,241,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible",0.0199912352209825,0.0136117907871071
"242","sundvall2023_s2.3",22,41,90,242,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",0.00642360537401181,0.0132456823508261
"243","sundvall2023_s2.3",22,41,90,243,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",0.0199912352209825,0.0136117907871071
"244","sundvall2023_s2.3",22,41,90,244,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",-0.0168988933940144,0.0132460868374022
"245","sundvall2023_s2.3",22,41,90,245,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",0.0266115388976759,0.0136123154886664
"246","sundvall2023_s2.3",22,41,90,246,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",-0.0168988933940144,0.0132460868374022
"247","sundvall2023_s2.3",22,41,90,247,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",0.0266115388976759,0.0136123154886664
"248","sundvall2023_s2.3",22,41,90,248,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible",-0.0168988933940144,0.0132460868374022
"249","sundvall2023_s2.3",22,41,90,249,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible",0.0266115388976759,0.0136123154886664
"250","sundvall2023_s2.3",22,41,90,250,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",-0.0168988933940144,0.0132460868374022
"251","sundvall2023_s2.3",22,41,90,251,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",0.0266115388976759,0.0136123154886664
"252","sundvall2023_s2.3",22,41,90,252,152,4.16447368421053,1.94099748694737,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",-0.101880322613162,0.0132627988035244
"253","sundvall2023_s2.3",22,41,90,253,144,4.13888888888889,2.05045146354436,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",-0.112021793882299,0.0136324527476836
"254","sundvall2023_s2.3",22,41,90,254,152,4.16447368421053,1.94099748694737,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",-0.101880322613162,0.0132627988035244
"255","sundvall2023_s2.3",22,41,90,255,144,4.13888888888889,2.05045146354436,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",-0.112021793882299,0.0136324527476836
"256","sundvall2023_s2.3",22,41,90,256,152,4.16447368421053,1.94099748694737,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible",-0.101880322613162,0.0132627988035244
"257","sundvall2023_s2.3",22,41,90,257,144,4.13888888888889,2.05045146354436,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible",-0.112021793882299,0.0136324527476836
"258","sundvall2023_s2.3",22,41,90,258,152,4.16447368421053,1.94099748694737,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",-0.101880322613162,0.0132627988035244
"259","sundvall2023_s2.3",22,41,90,259,144,4.13888888888889,2.05045146354436,NA,NA,150,4.36,1.88700963673414,NA,NA,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",-0.112021793882299,0.0136324527476836
"260","sundvall2023_s2.3",22,41,90,260,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",0.0449781929452893,0.0132489634354861
"261","sundvall2023_s2.3",22,41,90,261,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",-0.129751525056048,0.0136397428428362
"262","sundvall2023_s2.3",22,41,90,262,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",0.0449781929452893,0.0132489634354861
"263","sundvall2023_s2.3",22,41,90,263,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",-0.129751525056048,0.0136397428428362
"264","sundvall2023_s2.3",22,41,90,264,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible",0.0449781929452893,0.0132489634354861
"265","sundvall2023_s2.3",22,41,90,265,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible",-0.129751525056048,0.0136397428428362
"266","sundvall2023_s2.3",22,41,90,266,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",0.0449781929452893,0.0132489634354861
"267","sundvall2023_s2.3",22,41,90,267,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",-0.129751525056048,0.0136397428428362
"268","sundvall2023_s4.1",22,42,91,268,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",-0.238580648942658,0.00441717145068525
"269","sundvall2023_s4.1",22,42,91,269,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",-0.238580648942658,0.00441717145068525
"270","sundvall2023_s4.1",22,42,91,270,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",-0.238580648942658,0.00441717145068525
"271","sundvall2023_s4.1",22,42,91,271,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",-0.238580648942658,0.00441717145068525
"272","sundvall2023_s4.1",22,42,91,272,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",-0.238580648942658,0.00441717145068525
"273","sundvall2023_s4.1",22,42,91,273,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",-0.238580648942658,0.00441717145068525
"274","sundvall2023_s4.1",22,42,91,274,456,65.1304824561404,15.183781565337,NA,NA,456,68.7861842105263,16.187629448625,NA,NA,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",-0.232748169552582,0.00441566431492877
"275","sundvall2023_s4.1",22,42,91,275,456,65.1304824561404,15.183781565337,NA,NA,456,68.7861842105263,16.187629448625,NA,NA,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",-0.232748169552582,0.00441566431492877
"276","sundvall2023_s4.1",22,42,91,276,456,65.1304824561404,15.183781565337,NA,NA,456,68.7861842105263,16.187629448625,NA,NA,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",-0.232748169552582,0.00441566431492877
"277","sundvall2023_s4.1",22,42,91,277,456,65.1304824561404,15.183781565337,NA,NA,456,68.7861842105263,16.187629448625,NA,NA,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",-0.232748169552582,0.00441566431492877
"278","sundvall2023_s4.1",22,42,91,278,456,65.1304824561404,15.183781565337,NA,NA,456,68.7861842105263,16.187629448625,NA,NA,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",-0.232748169552582,0.00441566431492877
"279","sundvall2023_s4.1",22,42,91,279,456,65.1304824561404,15.183781565337,NA,NA,456,68.7861842105263,16.187629448625,NA,NA,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",-0.232748169552582,0.00441566431492877
"280","sundvall2023_s4.1",22,42,91,280,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",-0.19352365359205,0.00440649748053707
"281","sundvall2023_s4.1",22,42,91,281,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",-0.19352365359205,0.00440649748053707
"282","sundvall2023_s4.1",22,42,91,282,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",-0.19352365359205,0.00440649748053707
"283","sundvall2023_s4.1",22,42,91,283,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",-0.19352365359205,0.00440649748053707
"284","sundvall2023_s4.1",22,42,91,284,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",-0.19352365359205,0.00440649748053707
"285","sundvall2023_s4.1",22,42,91,285,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",-0.19352365359205,0.00440649748053707
