"ref","article_id","study_id","participant_id","efN_id","dv_var","pct_female","age_mean","age_sd","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi"
"komatsu2021_s3",9,14,16,22,"permissible",47.9508196721311,35.6788617886179,12.4362258992652,"binary","permissible","sidee","action",52,"harm","implied","robot","mechanical",NA,"-0.0792478888707522","-0.081365946066249","blame",94,NA,NA,155,NA,NA,91,64,57,37,-0.0441928327982351,0.0216376142666783
"komatsu2021_s3",9,14,17,22,"permissible",56.8,39.425702811245,28.1432736693988,"binary","permissible","sidee","inaction",52,"harm","implied","robot","mechanical",NA,"-0.0604362889464676","0.0640407949849043","blame",98,NA,NA,152,NA,NA,75,77,52,46,-0.0821036953404047,0.0204537821126258
"laakasuo2021_s1",10,15,18,23,"moral",51.063829787234,38.4565217391304,16.2545125655604,"continuous","moral","meane","action",47,"harm","notImplied","robot","mechanical","-0.247363722459077","-0.782398569434731",NA,NA,26,4.12820512820513,1.1078584870598,21,4.14285714285714,1.2136786531104,NA,NA,NA,NA,0.0124612002812344,0.0860822380115696
"laakasuo2021_s1",10,15,18,23,"moral",43.75,41.046875,15.656460391293,"continuous","moral","meane","action",47,"harm","notImplied","robot","humanoid","-0.0471168995160148","-1.25542563513081",NA,NA,26,4.12820512820513,1.1078584870598,38,4.70175438596491,1.38587788048041,NA,NA,NA,NA,0.442275309446512,0.0663055111332384
"laakasuo2021_s1",10,15,19,23,"moral",52.5,40.725,14.2756516758161,"continuous","moral","sidee","inaction",47,"harm","notImplied","robot","mechanical","-0.0296480075749521","-1.80333465817679",NA,NA,21,4.68253968253968,1.5365046569557,19,3.85964912280702,1.51256380122014,NA,NA,NA,NA,-0.528794734912805,0.10374592496231
"laakasuo2021_s1",10,15,19,23,"moral",39.2857142857143,39.2142857142857,14.8980954069051,"continuous","moral","sidee","inaction",47,"harm","notImplied","robot","humanoid","-0.562452781385685","-2.54501500136012",NA,NA,21,4.68253968253968,1.5365046569557,35,4.01904761904762,1.39077929239308,NA,NA,NA,NA,-0.452293743472508,0.0780169907474795
"laakasuo2021_s2",10,16,20,24,"moral",36.734693877551,34.6326530612245,10.1406477711534,"continuous","moral","meane","action",50,"harm","notImplied","robot","mechanical","-0.230047868774051","-0.765794944638919",NA,NA,50,5.22,1.38839946025072,49,5.13265306122449,1.51219180814665,NA,NA,NA,NA,-0.0597317999379393,0.040426182901285
"laakasuo2021_s2",10,16,20,24,"moral",37.3333333333333,33.5503355704698,10.3613342050266,"continuous","moral","meane","action",50,"harm","notImplied","robot","humanoid","-0.313992912811378","-0.735844540013045",NA,NA,50,5.22,1.38839946025072,100,4.6175,1.28925973200347,NA,NA,NA,NA,-0.453124234652062,0.0306844052400967
"laakasuo2021_s2",10,16,21,24,"moral",45,34.31,10.8130999862727,"continuous","moral","sidee","inaction",50,"harm","notImplied","robot","mechanical","-0.00290428538457064","-0.679429937096915",NA,NA,52,3.94711538461539,1.6196832618689,50,3.89,1.11593284853927,NA,NA,NA,NA,-0.0406130953621578,0.039238854640156
"laakasuo2021_s2",10,16,21,24,"moral",40.2684563758389,32.9731543624161,10.9753694198276,"continuous","moral","sidee","inaction",50,"harm","notImplied","robot","humanoid","-0.14911263887226","-0.817007555860426",NA,NA,52,3.94711538461539,1.6196832618689,97,3.66237113402062,1.44834731475502,NA,NA,NA,NA,-0.187609027983085,0.029658158814106
"laakasuo2023a_s1",11,17,22,25,"moral",54.0983606557377,37.172131147541,12.828846496681,"continuous","moral","meane","action",66,"harm","notImplied","robot","mechanical","-0.657591913038405","-2.76111082129852",NA,NA,62,3.57096772616909,1.20319069928523,182,3.23186811575523,1.20536360882855,NA,NA,NA,NA,-0.280580055576224,0.0217848598172978
"laakasuo2023a_s1",11,17,22,25,"moral",55.46875,38.46875,13.6808029763878,"continuous","moral","meane","action",66,"harm","notImplied","robot","humanoid","-0.6556658596272","-0.318299230833965",NA,NA,62,3.57096772616909,1.20319069928523,66,3.18787879112995,1.32752113253491,NA,NA,NA,NA,-0.300116532259017,0.0316323830851077
"laakasuo2023a_s1",11,17,23,25,"moral",61.7529880478088,36.406374501992,12.9179796873655,"continuous","moral","sidee","inaction",66,"harm","notImplied","robot","mechanical","-0.290114867738496","-2.37662515144741",NA,NA,62,5.10645159021501,1.31608848027389,189,5.17354497518489,1.16433647150592,NA,NA,NA,NA,0.0555904210128347,0.0214261935150228
"laakasuo2023a_s1",11,17,23,25,"moral",54.7619047619048,34.8809523809524,12.4435410669839,"continuous","moral","sidee","inaction",66,"harm","notImplied","robot","humanoid","-0.388256665494415","-0.311956678060562",NA,NA,62,5.10645159021501,1.31608848027389,64,5.29687498882413,1.20369389047146,NA,NA,NA,NA,0.150185058779842,0.0318435384163213
"laakasuo2023b_s2",12,18,24,26,"appropriate",40.5797101449275,36.8115942028985,17.0503366900678,"continuous","appropriate",NA,"action",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,37,4.10810810810811,2.0108564204198,32,3.8125,2.0070440469635,NA,NA,NA,NA,-0.145480837517717,0.0584303942305405
"laakasuo2023b_s2",12,18,24,26,"appropriate",40.5797101449275,36.8115942028985,17.0503366900678,"continuous","appropriate",NA,"inaction",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,37,4.10810810810811,2.0108564204198,32,3.8125,2.0070440469635,NA,NA,NA,NA,-0.145480837517717,0.0584303942305405
"laakasuo2023b_s2",12,18,25,26,"appropriate",42.4242424242424,37.4090909090909,18.3814097331033,"continuous","appropriate",NA,"action",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,37,4,1.7950549357115,29,4.48275862068965,1.57254774297663,NA,NA,NA,NA,0.280419358204077,0.0621055054693499
"laakasuo2023b_s2",12,18,25,26,"appropriate",42.4242424242424,37.4090909090909,18.3814097331033,"continuous","appropriate",NA,"inaction",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,37,4,1.7950549357115,29,4.48275862068965,1.57254774297663,NA,NA,NA,NA,0.280419358204077,0.0621055054693499
"laakasuo2023b_s2",12,18,24,27,"right",40.5797101449275,36.8115942028985,17.0503366900678,"continuous","right",NA,"action",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,37,4.10810810810811,1.91171510813056,32,3.75,2.01606451509674,NA,NA,NA,NA,-0.180590766681822,0.0585133532952207
"laakasuo2023b_s2",12,18,24,27,"right",40.5797101449275,36.8115942028985,17.0503366900678,"continuous","right",NA,"inaction",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,37,4.10810810810811,1.91171510813056,32,3.75,2.01606451509674,NA,NA,NA,NA,-0.180590766681822,0.0585133532952207
"laakasuo2023b_s2",12,18,25,27,"right",42.4242424242424,37.4090909090909,18.3814097331033,"continuous","right",NA,"action",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,37,4,1.7950549357115,29,4.27586206896552,1.8302332350226,NA,NA,NA,NA,0.150571695797656,0.0616815419778332
"laakasuo2023b_s2",12,18,25,27,"right",42.4242424242424,37.4090909090909,18.3814097331033,"continuous","right",NA,"inaction",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,37,4,1.7950549357115,29,4.27586206896552,1.8302332350226,NA,NA,NA,NA,0.150571695797656,0.0616815419778332
"laakasuo2023b_s3",12,19,26,28,"appropriate",63.4655532359081,41.0334029227557,13.6736825035397,"continuous","appropriate",NA,"action",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,246,4.65853658536585,1.44182009856127,233,4.00858369098713,1.6214920127745,NA,NA,NA,NA,-0.423627387220495,0.00854421408050659
"laakasuo2023b_s3",12,19,26,28,"appropriate",63.4655532359081,41.0334029227557,13.6736825035397,"continuous","appropriate",NA,"inaction",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,246,4.65853658536585,1.44182009856127,233,4.00858369098713,1.6214920127745,NA,NA,NA,NA,-0.423627387220495,0.00854421408050659
"laakasuo2023b_s3",12,19,27,28,"appropriate",65.1394422310757,42.6573705179283,13.5286395207944,"continuous","appropriate",NA,"action",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,259,3.55212355212355,1.6115454713973,243,3.64197530864198,1.6437357319267,NA,NA,NA,NA,0.0551355827198284,0.00797925801964949
"laakasuo2023b_s3",12,19,27,28,"appropriate",65.1394422310757,42.6573705179283,13.5286395207944,"continuous","appropriate",NA,"inaction",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,259,3.55212355212355,1.6115454713973,243,3.64197530864198,1.6437357319267,NA,NA,NA,NA,0.0551355827198284,0.00797925801964949
"laakasuo2023b_s3",12,19,26,29,"right",63.4655532359081,41.0334029227557,13.6736825035397,"continuous","right",NA,"action",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,246,4.16260162601626,1.48941288934134,233,3.45922746781116,1.47954830733066,NA,NA,NA,NA,-0.473027461314969,0.00859045084037592
"laakasuo2023b_s3",12,19,26,29,"right",63.4655532359081,41.0334029227557,13.6736825035397,"continuous","right",NA,"inaction",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,246,4.16260162601626,1.48941288934134,233,3.45922746781116,1.47954830733066,NA,NA,NA,NA,-0.473027461314969,0.00859045084037592
"laakasuo2023b_s3",12,19,27,29,"right",65.1394422310757,42.6573705179283,13.5286395207944,"continuous","right",NA,"action",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,259,4.03088803088803,1.64452685845793,243,3.97119341563786,1.58609447300968,NA,NA,NA,NA,-0.0368726730996078,0.00797758437576468
"laakasuo2023b_s3",12,19,27,29,"right",65.1394422310757,42.6573705179283,13.5286395207944,"continuous","right",NA,"inaction",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,259,4.03088803088803,1.64452685845793,243,3.97119341563786,1.58609447300968,NA,NA,NA,NA,-0.0368726730996078,0.00797758437576468
"laakasuo2023b_s4",12,20,28,30,"appropriate",50.6493506493506,34.6315789473684,13.5063857541665,"continuous","appropriate","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,41,4.02439024390244,1.69540267898291,35,3.2,1.95237412036791,NA,NA,NA,NA,-0.448849181726868,0.0542871039734523
"laakasuo2023b_s4",12,20,29,30,"appropriate",61.4035087719298,30.5614035087719,12.8257797644594,"continuous","appropriate","sidee","inaction",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,28,2.21428571428571,1.10074529825942,29,4.03448275862069,1.54648815571395,NA,NA,NA,NA,1.33352509100791,0.0857960721274987
"laakasuo2023b_s4",12,20,30,30,"appropriate",61.1111111111111,33.3194444444444,14.4005344080109,"continuous","appropriate","NA","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,42,4.57142857142857,1.71283329877944,30,4.03333333333333,1.77109616034686,NA,NA,NA,NA,-0.306414570073922,0.0577948702592015
"laakasuo2023b_s4",12,20,28,30,"right",50.6493506493506,34.6315789473684,13.5063857541665,"continuous","right","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,41,3.90243902439024,1.67040231753881,35,3.34285714285714,1.93941860819554,NA,NA,NA,NA,-0.307885445293498,0.0535853135753385
"laakasuo2023b_s4",12,20,29,30,"right",61.4035087719298,30.5614035087719,12.8257797644594,"continuous","right","sidee","inaction",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,28,2.60714285714286,1.54774114292496,29,3.41379310344828,1.50041045287401,NA,NA,NA,NA,0.522100365769096,0.0725881740888019
"laakasuo2023b_s4",12,20,30,30,"right",61.1111111111111,33.3194444444444,14.4005344080109,"continuous","right","NA","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,42,4.14285714285714,1.76097850531097,30,3.8,1.66919348685277,NA,NA,NA,NA,-0.196785125437655,0.0574117764872565
"laakasuo2023b_s5",12,21,31,32,"appropriate",43.7751004016064,29.0441767068273,10.9615372377149,"continuous","appropriate",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.33333333333333,1.66775920474969,126,4.16666666666667,1.70997075998392,NA,NA,NA,NA,-0.098362992047172,0.0160860175068078
"laakasuo2023b_s5",12,21,31,32,"appropriate",43.7751004016064,29.0441767068273,10.9615372377149,"continuous","appropriate",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.33333333333333,1.66775920474969,126,4.16666666666667,1.70997075998392,NA,NA,NA,NA,-0.098362992047172,0.0160860175068078
"laakasuo2023b_s5",12,21,32,32,"appropriate",48.207171314741,29.609561752988,10.3052873908092,"continuous","appropriate",NA,"action",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.09448818897638,1.76578176789872,124,4.59677419354839,1.64252113789574,NA,NA,NA,NA,0.293534084513494,0.0161101698427434
"laakasuo2023b_s5",12,21,32,32,"appropriate",48.207171314741,29.609561752988,10.3052873908092,"continuous","appropriate",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.09448818897638,1.76578176789872,124,4.59677419354839,1.64252113789574,NA,NA,NA,NA,0.293534084513494,0.0161101698427434
"laakasuo2023b_s5",12,21,31,33,"right",43.7751004016064,29.0441767068273,10.9615372377149,"continuous","right",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.20325203252033,1.6091915778799,126,3.46825396825397,1.61832757097694,NA,NA,NA,NA,-0.454054950199949,0.0164805769839095
"laakasuo2023b_s5",12,21,31,33,"right",43.7751004016064,29.0441767068273,10.9615372377149,"continuous","right",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.20325203252033,1.6091915778799,126,3.46825396825397,1.61832757097694,NA,NA,NA,NA,-0.454054950199949,0.0164805769839095
"laakasuo2023b_s5",12,21,32,33,"right",48.207171314741,29.609561752988,10.3052873908092,"continuous","right",NA,"action",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.52755905511811,1.63215103785578,124,4.99193548387097,1.4055405333628,NA,NA,NA,NA,0.303704991651506,0.016122270367012
"laakasuo2023b_s5",12,21,32,33,"right",48.207171314741,29.609561752988,10.3052873908092,"continuous","right",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.52755905511811,1.63215103785578,124,4.99193548387097,1.4055405333628,NA,NA,NA,NA,0.303704991651506,0.016122270367012
"malle2015_s1",13,22,33,34,"permissible",42.3076923076923,33.4556962025316,12.2388593698823,"binary","permissible","sidee","action",46.5,"harm","implied","robot","mechanical",NA,"0.0250824745130834","-0.057005497413148","blame",40,NA,NA,39,NA,NA,28,11,26,14,0.173817476831963,0.0718914792027676
"malle2015_s1",13,22,34,34,"permissible",43.5897435897436,34.8717948717949,10.7912410060605,"binary","permissible","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,"-0.107609529065334","0.164321920447796","blame",38,NA,NA,40,NA,NA,33,7,25,13,0.494360601666147,0.0881747347597535
"malle2015_s2",13,23,35,35,"wrong",51.8987341772152,33.6075949367089,11.3322975260287,"binary","wrong","sidee","action",46.5,"harm","implied","robot","mechanical",NA,"0.0228266542615966","-0.275809940893266","blame",39,NA,NA,40,NA,NA,35,5,20,19,1.04455701773149,0.10067364224312
"malle2015_s2",13,23,36,35,"wrong",61.25,35.3,11.6264647913415,"binary","wrong","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,"-0.0923671328270792","0.443990343123538","blame",40,NA,NA,41,NA,NA,28,13,34,6,-0.533325748012295,0.0938383489745051
"malle2019_s1",15,25,37,37,"wrong",45.6824512534819,35.1731843575419,22.2224091714486,"binary","wrong","meane","action",52,"harm","implied","AI","AI",NA,NA,NA,NA,89,NA,NA,270,NA,NA,200,70,75,14,-0.346570117851911,0.0316266837512154
"malle2019_s1",15,25,38,37,"wrong",48.7465181058496,33.3859154929577,10.9224448300866,"binary","wrong","sidee","inaction",52,"harm","implied","AI","AI",NA,NA,NA,NA,90,NA,NA,269,NA,NA,216,53,67,23,0.185129677125009,0.0248949759788098
"malle2024_s2.1",16,26,39,38,"wrong",46,33.95,11.7002762636813,"binary","wrong",NA,"action",52,"harm","implied","robot","mechanical",NA,NA,"-0.0401936328052434","blame",49,NA,NA,51,NA,NA,34,17,30,19,0.130327963900259,0.0529505133090607
"malle2024_s2.1",16,26,40,38,"wrong",49.4845360824742,34.65625,12.9507797976964,"binary","wrong",NA,"inaction",52,"harm","implied","robot","mechanical",NA,NA,"-0.0816343270325069","blame",49,NA,NA,48,NA,NA,39,9,42,7,-0.179414772577131,0.0922282569052049
"malle2024_s2.2",16,27,41,39,"wrong",49.6402877697842,34.9496402877698,11.3260785012949,"binary","wrong","meane","action",51,"harm","implied","robot","mechanical",NA,NA,"-0.023305914775594","blame",71,NA,NA,68,NA,NA,47,21,51,20,-0.0719308859383038,0.0421000115726106
"malle2024_s2.2",16,27,42,39,"wrong",51.2544802867383,34.2867383512545,12.0954032727551,"binary","wrong","sidee","inaction",51,"harm","implied","robot","mechanical",NA,NA,"0.074612378851181","blame",139,NA,NA,140,NA,NA,101,39,110,29,-0.210401256401063,0.0240482840759763
"malle2024_s2.2",16,27,43,39,"wrong",48.5714285714286,36.2142857142857,13.2370668327635,"binary","wrong","sidee","action",51,"harm","implied","robot","mechanical",NA,NA,"0.0104330913758656","blame",69,NA,NA,71,NA,NA,62,9,60,9,0.0180779767980757,0.077516152861853
"malle2024_s2.2",16,27,44,39,"wrong",46.7153284671533,32.5328467153285,10.7887816837203,"binary","wrong",NA,"action",51,"harm","implied","robot","mechanical",NA,NA,"-0.0344050705361652","blame",68,NA,NA,69,NA,NA,68,1,64,4,0.797728244627109,0.389173921361516
"malle2024_s2.3",16,28,45,40,"wrong",47.7124183006536,35.1730769230769,11.5943053104856,"binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,"7.07762175406019e-05","blame",77,NA,NA,80,NA,NA,63,17,57,20,0.144780284541354,0.0432358985690055
"malle2024_s2.3",16,28,46,40,"wrong",48,33.1509433962264,11.4456270387347,"binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.0978655742170304","blame",239,NA,NA,239,NA,NA,179,60,192,47,-0.173286270188857,0.0148146326669605
"malle2024_s2.3",16,28,47,40,"wrong",51.2903225806452,32.5192307692308,10.6499225749921,"binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.0501763859893546","blame",152,NA,NA,160,NA,NA,127,33,119,33,0.035871439052208,0.0233697627303514
"malle2024_s2.4",16,29,48,41,"wrong",52.1739130434783,33.51875,11.7724611358445,"binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.0989090879767296","blame",80,NA,NA,81,NA,NA,34,47,32,48,0.0450314586193227,0.0312388489773368
"malle2024_s2.4",16,29,49,41,"wrong",51.3227513227513,33.5846560846561,11.2584528816016,"binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.128684667304459","blame",190,NA,NA,188,NA,NA,155,33,164,26,-0.162560611809695,0.0247164139530545
"malle2024_s2.4",16,29,50,41,"wrong",53.4883720930233,33.4511627906977,11.2085659018529,"binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.189996692905691","blame",108,NA,NA,107,NA,NA,77,30,75,33,0.067056748679063,0.027343560988153
"malle2024_s2.4",16,29,51,41,"wrong",NA,NA,NA,"binary","wrong",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,"blame","blame",0,NA,NA,0,NA,NA,0,0,0,0,0,2.43170840741611
"malle2024_s4.1",16,30,52,42,"wrong",57.5989782886335,34.1647361647362,10.8711356311552,"binary","wrong",NA,NA,54,"harm","implied","robot","mechanical",NA,NA,"-0.00852043159929497","blame",330,NA,NA,453,NA,NA,359,94,259,71,0.0252946508112949,0.00953513114237983
"malle2024_s4.3",16,31,53,43,"wrong",45.224171539961,34.4117647058824,10.8869462228155,"binary","wrong",NA,NA,67,"harm","implied","robot","mechanical",NA,NA,"0.105590310854703","blame",213,NA,NA,300,NA,NA,205,95,148,65,-0.0296019049236349,0.0114125354529477
"maninger2022_s2",17,32,54,44,"wrong",41.5,35.8,NA,"continuous","wrong","meane","action",44.5,"harm","notImplied","AI","AI",NA,NA,"0.555747166919889","blame",145,4.11724137931034,1.01038667155384,91,3.59340659340659,1.22000020016412,NA,NA,NA,NA,-0.476520727236617,0.0183666474662975
"maninger2022_s2",17,32,54,44,"wrong",41.5,35.8,NA,"continuous","wrong","meane","action",44.5,"harm","notImplied","robot","mechanical",NA,NA,"0.475088885376174","blame",145,4.11724137931034,1.01038667155384,44,4.06818181818182,0.974028490885704,NA,NA,NA,NA,-0.0487580010250774,0.0296301137177174
"maninger2022_s2",17,32,54,44,"wrong",41.5,35.8,NA,"continuous","wrong",NA,"action",44.5,"notharm","notImplied","AI","AI",NA,NA,"0.392526269851346","blame",725,3.39862068965517,1.31281329893425,407,3.42506142506143,1.37129651127443,NA,NA,NA,NA,0.0198056865596079,0.00383648606385305
"maninger2022_s2",17,32,54,44,"wrong",41.5,35.8,NA,"continuous","wrong",NA,"action",44.5,"notharm","notImplied","robot","mechanical",NA,NA,"0.242671495163225","blame",725,3.39862068965517,1.31281329893425,226,3.07079646017699,1.37738440795455,NA,NA,NA,NA,-0.246584970756451,0.00583605763785744
"mayer2023_s1",18,33,55,45,"justifiable",73.9,27,11,"continuous","justifiable","sidee","action",52.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,187,3.63881461675579,0.702135571601568,173,3.1847302504817,0.64729677240557,NA,NA,NA,NA,-0.66997349454213,0.0117513632972928
"mayer2023_s2",18,34,56,46,"justifiable",42,45,15,"continuous","justifiable","sidee","action",50.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,248,3.38625672043011,0.808446275315566,507,2.98454963839579,0.863319776411495,NA,NA,NA,NA,-0.474519148851665,0.0061537628129674
"soares2023_s1",21,37,57,49,"acceptable",67.953667953668,38.1734317343173,13.5792391523737,"continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.189907833333422","blame",136,4.40441176470588,1.86737556567177,134,4.61194029850746,1.78089462928593,NA,NA,NA,NA,0.113397546214017,0.0148394407130558
"soares2023_s1",21,37,57,49,"acceptable",67.953667953668,38.1734317343173,13.5792391523737,"continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.0084280331113507","responsible",136,4.40441176470588,1.86737556567177,134,4.61194029850746,1.78089462928593,NA,NA,NA,NA,0.113397546214017,0.0148394407130558
"soares2023_s1",21,37,58,49,"acceptable",71.900826446281,39.3162055335968,14.8709666476982,"continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.149019578474781","blame",122,4.64754098360656,1.70037492777348,130,4.66153846153846,1.78518383807342,NA,NA,NA,NA,0.00799898365013869,0.0158891559556471
"soares2023_s1",21,37,58,49,"acceptable",71.900826446281,39.3162055335968,14.8709666476982,"continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.00872181028787517","responsible",122,4.64754098360656,1.70037492777348,130,4.66153846153846,1.78518383807342,NA,NA,NA,NA,0.00799898365013869,0.0158891559556471
"soares2023_s1",21,37,57,50,"right",67.953667953668,38.1734317343173,13.5792391523737,"continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.189907833333422","blame",137,4.87591240875912,1.69967667978377,134,4.61194029850746,1.89542562824248,NA,NA,NA,NA,-0.146313095914495,0.0148014539132862
"soares2023_s1",21,37,57,50,"right",67.953667953668,38.1734317343173,13.5792391523737,"continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.0084280331113507","responsible",137,4.87591240875912,1.69967667978377,134,4.61194029850746,1.89542562824248,NA,NA,NA,NA,-0.146313095914495,0.0148014539132862
"soares2023_s1",21,37,58,50,"right",71.900826446281,39.3162055335968,14.8709666476982,"continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.149019578474781","blame",122,4.92622950819672,1.57547333979707,130,4.86153846153846,1.62706682468718,NA,NA,NA,NA,-0.0402525272715393,0.0158922438171794
"soares2023_s1",21,37,58,50,"right",71.900826446281,39.3162055335968,14.8709666476982,"continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.00872181028787517","responsible",122,4.92622950819672,1.57547333979707,130,4.86153846153846,1.62706682468718,NA,NA,NA,NA,-0.0402525272715393,0.0158922438171794
"sundvall2023_s1",22,38,59,51,"acceptable",73.2,26.96,7.89,"continuous","acceptable","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.42574257425743,1.4989765485388,115,4.98260869565217,1.61670342893083,NA,NA,NA,NA,-0.282557020351399,0.0187814535454921
"sundvall2023_s1",22,38,59,51,"wrong",73.2,26.96,7.89,"continuous","wrong","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.27722772277228,1.47050203591283,115,4.98260869565217,1.65954236291506,NA,NA,NA,NA,-0.186517606645331,0.0186771719432672
"sundvall2023_s1",22,38,59,51,"notOk",73.2,26.96,7.89,"continuous","right","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.3960396039604,1.59423466228026,115,4.63478260869565,1.81770259269342,NA,NA,NA,NA,-0.441833746700021,0.0190485336148743
"sundvall2023_s1",22,38,59,51,"unethical",73.2,26.96,7.89,"continuous","unethical","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.56435643564356,1.57108778611609,115,5.28695652173913,1.81497289811723,NA,NA,NA,NA,-0.162093207139271,0.0186574621983875
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593
