"ref","article_id","study_id","participant_id","efN_id","pct_female","age_mean","age_sd","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN","humanMean","humanSD","humanN.1","humanN.0","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","yi","vi"
"sundvall2023_s2.1",22,39,64,168,55.4,31.42,10.13,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.572121788951205,"responsible",-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,64,169,55.4,31.42,10.13,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.232835976832125,"responsible",-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,64,170,55.4,31.42,10.13,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.200068572828591,"responsible",-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,64,171,55.4,31.42,10.13,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.442497809409598,"punishment",-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,64,172,55.4,31.42,10.13,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,0.138669765469106,"punishment",-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,64,173,55.4,31.42,10.13,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.866873587011142,"blame",-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,64,174,55.4,31.42,10.13,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.1459499788036,"blame",-0.27417192194961,0.0318095934804183
"sundvall2023_s2.1",22,39,64,175,55.4,31.42,10.13,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-1.59577664897686,"responsible",-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,64,176,55.4,31.42,10.13,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.572121788951205,"responsible",-0.27417192194961,0.0318095934804183
"sundvall2023_s2.1",22,39,64,177,55.4,31.42,10.13,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.232835976832125,"responsible",-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,64,178,55.4,31.42,10.13,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.200068572828591,"responsible",-0.27417192194961,0.0318095934804183
"sundvall2023_s2.1",22,39,64,179,55.4,31.42,10.13,59,4.79661016949153,1.7496764333082,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.442497809409598,"punishment",-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,64,180,55.4,31.42,10.13,62,4.59677419354839,1.85948765567782,NA,NA,65,5.04615384615385,1.37421306152341,NA,NA,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,0.138669765469106,"punishment",-0.27417192194961,0.0318095934804183
"sundvall2023_s2.2",22,40,65,181,59.4,31.58,10.95,89,4.26966292134831,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.276623442866885,"blame",-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,65,182,59.4,31.58,10.95,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.766434600262614,"blame",-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,65,183,59.4,31.58,10.95,89,4.26966292134831,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.552210233395852,"responsible",-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,65,184,59.4,31.58,10.95,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.951941085500862,"responsible",-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,65,185,59.4,31.58,10.95,89,4.26966292134831,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,0.00753278581429262,"responsible",-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,65,186,59.4,31.58,10.95,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,0.0160740993867758,"responsible",-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,65,187,59.4,31.58,10.95,89,4.26966292134831,1.67714614845238,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.701899228647825,"punishment",-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,65,188,59.4,31.58,10.95,84,4.30952380952381,1.65723089168104,NA,NA,93,5.0752688172043,1.34517300600416,NA,NA,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-1.01242685805517,"punishment",-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,65,189,59.4,31.58,10.95,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.276623442866885,"blame",0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,65,190,59.4,31.58,10.95,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.766434600262614,"blame",0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,65,191,59.4,31.58,10.95,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.552210233395852,"responsible",0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,65,192,59.4,31.58,10.95,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.951941085500862,"responsible",0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,65,193,59.4,31.58,10.95,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,0.00753278581429262,"responsible",0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,65,194,59.4,31.58,10.95,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,0.0160740993867758,"responsible",0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,65,195,59.4,31.58,10.95,89,4.56179775280899,1.94208800579881,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.701899228647825,"punishment",0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,65,196,59.4,31.58,10.95,84,4.4047619047619,1.93334124674425,NA,NA,93,4.26881720430108,1.98439446982567,NA,NA,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-1.01242685805517,"punishment",0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,65,197,59.4,31.58,10.95,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.276623442866885,"blame",-0.0847305925824759,0.0220083665065727
"sundvall2023_s2.2",22,40,65,198,59.4,31.58,10.95,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.766434600262614,"blame",-0.184572737114493,0.0227536848092511
"sundvall2023_s2.2",22,40,65,199,59.4,31.58,10.95,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.552210233395852,"responsible",-0.0847305925824759,0.0220083665065727
"sundvall2023_s2.2",22,40,65,200,59.4,31.58,10.95,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.951941085500862,"responsible",-0.184572737114493,0.0227536848092511
"sundvall2023_s2.2",22,40,65,201,59.4,31.58,10.95,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,0.00753278581429262,"responsible",-0.0847305925824759,0.0220083665065727
"sundvall2023_s2.2",22,40,65,202,59.4,31.58,10.95,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,0.0160740993867758,"responsible",-0.184572737114493,0.0227536848092511
"sundvall2023_s2.2",22,40,65,203,59.4,31.58,10.95,89,4.42696629213483,1.87014608355895,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.701899228647825,"punishment",-0.0847305925824759,0.0220083665065727
"sundvall2023_s2.2",22,40,65,204,59.4,31.58,10.95,84,4.23809523809524,1.80774136930323,NA,NA,93,4.59139784946237,1.99039300871103,NA,NA,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-1.01242685805517,"punishment",-0.184572737114493,0.0227536848092511
"sundvall2023_s2.3",22,41,66,205,62.3,38.65,12.23,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.231230733548789,"blame",0.00642360537401227,0.0132456823508261
"sundvall2023_s2.3",22,41,66,206,62.3,38.65,12.23,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.0575204906141571,"blame",0.019991235220983,0.0136117907871071
"sundvall2023_s2.3",22,41,66,207,62.3,38.65,12.23,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.839400227764525,"responsible",0.00642360537401227,0.0132456823508261
"sundvall2023_s2.3",22,41,66,208,62.3,38.65,12.23,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.543851676173864,"responsible",0.019991235220983,0.0136117907871071
"sundvall2023_s2.3",22,41,66,209,62.3,38.65,12.23,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.105539130671015,"responsible",0.00642360537401227,0.0132456823508261
"sundvall2023_s2.3",22,41,66,210,62.3,38.65,12.23,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.0525780657692998,"responsible",0.019991235220983,0.0136117907871071
"sundvall2023_s2.3",22,41,66,211,62.3,38.65,12.23,152,4.07236842105263,2.00033763270703,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.0797307636777517,"punishment",0.00642360537401227,0.0132456823508261
"sundvall2023_s2.3",22,41,66,212,62.3,38.65,12.23,144,4.09722222222222,1.87854818382262,NA,NA,150,4.06,1.83635910570364,NA,NA,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.121171620112464,"punishment",0.019991235220983,0.0136117907871071
"sundvall2023_s2.3",22,41,66,213,62.3,38.65,12.23,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.231230733548789,"blame",-0.0168988933940144,0.0132460868374022
"sundvall2023_s2.3",22,41,66,214,62.3,38.65,12.23,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.0575204906141571,"blame",0.0266115388976759,0.0136123154886664
"sundvall2023_s2.3",22,41,66,215,62.3,38.65,12.23,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.839400227764525,"responsible",-0.0168988933940144,0.0132460868374022
"sundvall2023_s2.3",22,41,66,216,62.3,38.65,12.23,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.543851676173864,"responsible",0.0266115388976759,0.0136123154886664
"sundvall2023_s2.3",22,41,66,217,62.3,38.65,12.23,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.105539130671015,"responsible",-0.0168988933940144,0.0132460868374022
"sundvall2023_s2.3",22,41,66,218,62.3,38.65,12.23,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.0525780657692998,"responsible",0.0266115388976759,0.0136123154886664
"sundvall2023_s2.3",22,41,66,219,62.3,38.65,12.23,152,4.56578947368421,2.07051534881773,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.0797307636777517,"punishment",-0.0168988933940144,0.0132460868374022
"sundvall2023_s2.3",22,41,66,220,62.3,38.65,12.23,144,4.65277777777778,1.99060536332788,NA,NA,150,4.6,1.9661566092457,NA,NA,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.121171620112464,"punishment",0.0266115388976759,0.0136123154886664
"sundvall2023_s2.3",22,41,66,221,62.3,38.65,12.23,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.231230733548789,"blame",0.0449781929452893,0.0132489634354861
"sundvall2023_s2.3",22,41,66,222,62.3,38.65,12.23,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.0575204906141571,"blame",-0.129751525056048,0.0136397428428362
"sundvall2023_s2.3",22,41,66,223,62.3,38.65,12.23,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.839400227764525,"responsible",0.0449781929452893,0.0132489634354861
"sundvall2023_s2.3",22,41,66,224,62.3,38.65,12.23,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.543851676173864,"responsible",-0.129751525056048,0.0136397428428362
"sundvall2023_s2.3",22,41,66,225,62.3,38.65,12.23,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.105539130671015,"responsible",0.0449781929452893,0.0132489634354861
"sundvall2023_s2.3",22,41,66,226,62.3,38.65,12.23,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.0525780657692998,"responsible",-0.129751525056048,0.0136397428428362
"sundvall2023_s2.3",22,41,66,227,62.3,38.65,12.23,152,5.18421052631579,1.99144212989222,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.0797307636777517,"punishment",0.0449781929452893,0.0132489634354861
"sundvall2023_s2.3",22,41,66,228,62.3,38.65,12.23,144,4.86111111111111,1.93824630963115,NA,NA,150,5.1,1.73301924533399,NA,NA,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.121171620112464,"punishment",-0.129751525056048,0.0136397428428362
"sundvall2023_s4.1",22,42,67,229,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,230,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,231,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,232,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,233,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,234,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,235,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,236,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,237,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,238,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,239,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,240,52.7,41.22,13.12,456,4.875,0.901616375135283,NA,NA,456,5.09758771929824,0.96180616092304,NA,NA,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",-0.238580648942658,0.00441717145068525
"sundvall2023_s4.1",22,42,67,241,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,242,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,243,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,244,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,245,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,246,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,247,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,248,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,249,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,250,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,251,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",-0.19352365359205,0.00440649748053707
"sundvall2023_s4.1",22,42,67,252,52.7,41.22,13.12,456,4.9671052631579,1.0757124691886,NA,NA,456,5.17324561403509,1.05279700358139,NA,NA,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",-0.19352365359205,0.00440649748053707
